Stars,Title,PUBCHEM_CONFORMER_RMSD,docking score,glide emodel,glide gscore
,ZINC89580700,,-4.221,-53.175,-4.24
,ZINC02521414,,-4.218,-37.485,-4.219
,ZINC16431082,,-4.216,-42.735,-4.216
,ZINC16431082,,-4.216,-42.735,-4.216
,ZINC16431082,,-4.216,-42.735,-4.216
,ZINC16431082,,-4.216,-42.735,-4.216
,ZINC94356190,,-4.215,-41.236,-4.217
,ZINC94356190,,-4.215,-41.236,-4.217
,ZINC35927216,,-4.214,-50.903,-4.214
,ZINC92871741,,-4.214,-40.992,-4.214
,ZINC92871741,,-4.214,-40.992,-4.214
,ZINC58245542,,-4.214,-43.542,-4.218
,ZINC73633199,,-4.211,-42.363,-4.211
,ZINC94772322,,-4.211,-34.327,-4.285
,ZINC01293348,,-4.21,-36.743,-4.211
,ZINC01293348,,-4.21,-36.743,-4.211
,ZINC04427665,,-4.21,-52.106,-4.21
,ZINC33682242,,-4.209,-54.756,-4.212
,ZINC76698601,,-4.208,-51.135,-4.723
,ZINC02761671,,-4.207,-42.547,-4.208
,ZINC81154501,,-4.207,-47.14,-4.29
,ZINC05401068,,-4.206,-50.824,-4.793
,ZINC80910086,,-4.203,-38.546,-4.363
,ZINC94357388,,-4.199,-40.461,-4.376
,ZINC94357388,,-4.199,-40.461,-4.376
,ZINC75442874,,-4.195,-42.658,-4.195
,ZINC59941926,,-4.193,-53.36,-4.194
,ZINC40166108,,-4.192,-46.348,-4.637
,ZINC48300146,,-4.19,-43.025,-4.192
,ZINC09283308,,-4.19,-46.43,-4.236
,ZINC56458746,,-4.189,-47.533,-4.189
,ZINC21084199,,-4.189,-65.906,-5.023
,ZINC21084199,,-4.189,-65.906,-5.023
,ZINC32679272,,-4.188,-37.998,-4.188
,ZINC04519340,,-4.186,-51.616,-4.186
,ZINC04519340,,-4.186,-51.616,-4.186
,ZINC72753120,,-4.184,-40.81,-4.196
,ZINC60321751,,-4.181,-72.181,-5.746
,ZINC09353118,,-4.181,-53.447,-4.181
,ZINC92194444,,-4.18,-44.437,-4.18
,ZINC89852463,,-4.179,-38.616,-4.179
,ZINC63958047,,-4.178,-55.56,-4.589
,ZINC73633206,,-4.175,-39.821,-4.175
,ZINC73633206,,-4.175,-39.821,-4.175
,ZINC73633206,,-4.175,-39.821,-4.175
,ZINC73633206,,-4.175,-39.821,-4.175
,ZINC73633206,,-4.175,-39.821,-4.175
,ZINC73633206,,-4.175,-39.821,-4.175
,ZINC73633206,,-4.175,-39.821,-4.175
,ZINC73633206,,-4.175,-39.821,-4.175
,ZINC73633206,,-4.175,-39.821,-4.175
,ZINC90552460,,-4.17,-54.249,-4.66
,ZINC90552460,,-4.17,-54.249,-4.66
,ZINC76897616,,-4.168,-55.545,-4.848
,ZINC13895227,,-4.166,-44.182,-4.166
,ZINC59487136,,-4.165,-41.161,-4.165
,ZINC59487136,,-4.165,-41.161,-4.165
,ZINC08396829,,-4.165,-53.962,-4.165
,ZINC63458026,,-4.165,-43.753,-4.165
,ZINC63458026,,-4.165,-43.753,-4.165
,ZINC63406192,,-4.16,-55.426,-4.163
,ZINC01861709,,-4.158,-46.816,-4.158
,ZINC93847568,,-4.156,-39.027,-4.156
,ZINC06328975,,-4.154,-46.977,-4.154
,ZINC02050350,,-4.153,-41.08,-4.153
,ZINC59417529,,-4.153,-44.109,-4.178
,ZINC55342889,,-4.153,-38.492,-4.887
,ZINC55342889,,-4.153,-38.492,-4.887
,ZINC55342889,,-4.153,-38.492,-4.887
,ZINC05401068,,-4.151,-47.014,-4.462
,ZINC07985481,,-4.151,-44.435,-4.151
,ZINC07985481,,-4.151,-44.435,-4.151
,ZINC63562684,,-4.151,-54.328,-4.151
,ZINC01002901,,-4.147,-34.902,-4.147
,ZINC06315881,,-4.146,-47.908,-4.197
,ZINC06315881,,-4.146,-47.908,-4.197
,ZINC72014639,,-4.144,-41.376,-4.144
,ZINC67756361,,-4.143,-40.064,-4.143
,ZINC07777005,,-4.141,-44.932,-4.141
,ZINC00313214,,-4.14,-36.367,-4.14
,ZINC63760974,,-4.139,-48.513,-4.143
,ZINC63760974,,-4.139,-48.513,-4.143
,ZINC93834471,,-4.137,-41.487,-4.137
,ZINC59465180,,-4.136,-36.528,-4.137
,ZINC48274224,,-4.134,-52.103,-5.005
,ZINC93847565,,-4.132,-39.1,-4.132
,ZINC94355788,,-4.13,-39.31,-4.13
,ZINC59460542,,-4.128,-52.506,-4.128
,ZINC06793968,,-4.128,-42.167,-4.128
,ZINC59487306,,-4.125,-41.136,-4.142
,ZINC39443741,,-4.124,-50.548,-4.433
,ZINC06335438,,-4.124,-43.677,-4.124
,ZINC05614490,,-4.124,-44.802,-4.596
,ZINC58987775,,-4.123,-49.842,-4.123
,ZINC40595844,,-4.123,-43.697,-4.123
,ZINC63514598,,-4.122,-51.565,-4.122
,ZINC04172084,,-4.121,-33.19,-4.124
,ZINC63411489,,-4.117,-50.723,-4.117
,ZINC07391545,,-4.117,-45.513,-4.117
,ZINC68940178,,-4.116,-42.819,-4.192
,ZINC06276620,,-4.115,-37.889,-4.121
,ZINC94772027,,-4.115,-35.537,-4.668
,ZINC12502027,,-4.113,-49.887,-4.13
,ZINC03625401,,-4.11,-54.028,-4.11
,ZINC03625401,,-4.11,-54.028,-4.11
,ZINC00337921,,-4.11,-36.433,-4.111
,ZINC90819715,,-4.109,-45.182,-4.109
,ZINC80535405,,-4.109,-43.511,-4.13
,ZINC40541016,,-4.104,-41.72,-4.16
,ZINC78260499,,-4.099,-40.451,-4.099
,ZINC95451200,,-4.099,-42.618,-4.101
,ZINC95451200,,-4.099,-42.618,-4.101
,ZINC14006085,,-4.098,-37.213,-4.166
,ZINC90551963,,-4.097,-46.896,-4.57
,ZINC88605499,,-4.096,-41.455,-4.111
,ZINC59522294,,-4.095,-41.18,-4.095
,ZINC03084072,,-4.091,-47.841,-4.091
,ZINC63015135,,-4.091,-36.61,-4.091
,ZINC90552025,,-4.09,-47.225,-4.362
,ZINC90552025,,-4.09,-47.225,-4.362
,ZINC71963229,,-4.088,-51.23,-4.088
,ZINC89203603,,-4.087,-45.23,-4.099
,ZINC89203603,,-4.087,-45.23,-4.099
,ZINC16072189,,-4.086,-41.905,-4.087
,ZINC54173984,,-4.085,-47.439,-4.614
,ZINC15031824,,-4.085,-45.122,-4.085
,ZINC65548081,,-4.084,-52.642,-4.084
,ZINC70462714,,-4.083,-36.754,-4.083
,ZINC78904379,,-4.082,-47.812,-4.203
,ZINC34878666,,-4.081,-48.695,-4.249
,ZINC08983022,,-4.079,-35.397,-4.079
,ZINC59248702,,-4.079,-40.08,-4.079
,ZINC59248702,,-4.079,-40.08,-4.079
,ZINC21189718,,-4.078,-44.097,-4.084
,ZINC59367050,,-4.074,-45.498,-4.485
,ZINC40166108,,-4.073,-43.778,-4.472
,ZINC02161034,,-4.073,-51.737,-4.074
,ZINC02161034,,-4.073,-51.737,-4.074
,ZINC63273836,,-4.071,-52.684,-4.071
,ZINC03015087,,-4.069,-46.534,-4.087
,ZINC28940493,,-4.069,-33.259,-4.613
,ZINC55903388,,-4.067,-48.233,-4.091
,ZINC90552822,,-4.067,-46.425,-4.284
,ZINC02965483,,-4.065,-41.112,-4.066
,ZINC59417532,,-4.063,-45.767,-4.121
,ZINC59417532,,-4.063,-45.767,-4.121
,ZINC03081950,,-4.062,-42.445,-4.419
,ZINC63624890,,-4.062,-46.861,-4.062
,ZINC64019905,,-4.061,-50.395,-4.061
,ZINC15882009,,-4.061,-49.757,-4.061
,ZINC15882009,,-4.061,-49.757,-4.061
,ZINC89638459,,-4.061,-43.047,-4.203
,ZINC59460575,,-4.06,-51.854,-4.06
,ZINC09323919,,-4.06,-40.285,-4.471
,ZINC09323919,,-4.06,-40.285,-4.471
,ZINC00686973,,-4.058,-42.947,-4.059
,ZINC63239985,,-4.057,-48.734,-4.057
,ZINC00116219,,-4.057,-34.597,-4.058
,ZINC01231063,,-4.057,-49.244,-4.057
,ZINC00497037,,-4.055,-46.163,-4.055
,ZINC94355776,,-4.055,-37.549,-4.055
,ZINC00264064,,-4.051,-35.096,-4.051
,ZINC59417527,,-4.05,-47.366,-4.085
,ZINC59417527,,-4.05,-47.366,-4.085
,ZINC59417527,,-4.05,-47.366,-4.085
,ZINC59417527,,-4.05,-47.366,-4.085
,ZINC89420816,,-4.048,-43.866,-4.071
,ZINC89420816,,-4.048,-43.866,-4.071
,ZINC65501814,,-4.048,-37.576,-4.048
,ZINC04941224,,-4.047,-41.497,-4.047
,ZINC92800482,,-4.047,-38.669,-4.047
,ZINC01002189,,-4.044,-33.199,-4.044
,ZINC03861030,,-4.043,-43.984,-4.043
,ZINC37457933,,-4.042,-30.499,-4.044
,ZINC04261837,,-4.042,-33.301,-4.042
,ZINC04261837,,-4.042,-33.301,-4.042
,ZINC76299677,,-4.042,-44.408,-4.173
,ZINC60371295,,-4.039,-37.697,-4.073
,ZINC78932906,,-4.038,-37.517,-4.05
,ZINC18172007,,-4.038,-42.138,-4.062
,ZINC20946058,,-4.038,-51.125,-4.644
,ZINC40498533,,-4.034,-39.173,-4.099
,ZINC92803134,,-4.033,-42.174,-4.406
,ZINC44450769,,-4.032,-37.039,-4.032
,ZINC94356634,,-4.031,-34.662,-4.031
,ZINC12403588,,-4.031,-43.706,-4.031
,ZINC04582783,,-4.031,-43.706,-4.031
,ZINC32871926,,-4.03,-42.768,-4.15
,ZINC31829102,,-4.027,-40.486,-4.027
,ZINC32933590,,-4.027,-44.231,-4.027
,ZINC63521418,,-4.027,-47.882,-4.027
,ZINC74723893,,-4.024,-37.699,-4.025
,ZINC09879749,,-4.024,-53.148,-4.024
,ZINC09879749,,-4.024,-53.148,-4.024
,ZINC92471101,,-4.023,-42.566,-4.035
,ZINC74107047,,-4.022,-43.308,-4.318
,ZINC89509800,,-4.021,-42.763,-4.118
,ZINC21080776,,-4.02,-60.282,-4.076
,ZINC02294870,,-4.02,-50.643,-4.02
,ZINC78148578,,-4.014,-36.827,-4.014
,ZINC91753997,,-4.012,-34.842,-4.082
,ZINC90551811,,-4.011,-42.571,-4.218
,ZINC71901113,,-4.008,-49.925,-4.596
,ZINC93086485,,-4.008,-49.846,-4.217
,ZINC59417530,,-4.006,-43.853,-4.031
,ZINC94710261,,-4.005,-40.056,-4.078
,ZINC93227915,,-4.003,-49.288,-4.44
,ZINC33323476,,-4.002,-49.048,-4.002
,ZINC33323476,,-4.002,-49.048,-4.002
,ZINC33323476,,-4.002,-49.048,-4.002
,ZINC07797988,,-4.001,-44.938,-4.001
,ZINC12502282,,-3.999,-52.387,-3.999
,ZINC12502282,,-3.999,-52.387,-3.999
,ZINC07391529,,-3.995,-39.293,-3.995
,ZINC37858152,,-3.994,-45.291,-4.035
,ZINC37858152,,-3.994,-45.291,-4.035
,ZINC37858152,,-3.994,-45.291,-4.035
,ZINC37858152,,-3.994,-45.291,-4.035
,ZINC40658113,,-3.993,-48.848,-4
,ZINC63240023,,-3.992,-44.973,-3.992
,ZINC94772024,,-3.991,-36.402,-4.546
,ZINC94095346,,-3.99,-46.771,-3.99
,ZINC13987394,,-3.988,-48.994,-4.267
,ZINC13987394,,-3.988,-48.994,-4.267
,ZINC94355787,,-3.987,-36.998,-3.987
,ZINC48273913,,-3.986,-46.285,-4.141
,ZINC72695121,,-3.986,-44.509,-4.34
,ZINC59046664,,-3.986,-56.965,-3.986
,ZINC59046664,,-3.986,-56.965,-3.986
,ZINC09385696,,-3.986,-51.917,-3.987
,ZINC31658623,,-3.986,-34.25,-3.986
,ZINC40451234,,-3.985,-38.778,-3.985
,ZINC08908505,,-3.984,-40.559,-3.984
,ZINC65548086,,-3.983,-54.563,-3.983
,ZINC89580551,,-3.982,-46.255,-4.222
,ZINC05697896,,-3.981,-36.046,-3.982
,ZINC72071502,,-3.98,-45.549,-4.117
,ZINC75718281,,-3.979,-36.367,-4.039
,ZINC67252801,,-3.979,-51.953,-4.01
,ZINC72011969,,-3.979,-50.078,-3.979
,ZINC12502070,,-3.976,-44.966,-3.989
,ZINC70014642,,-3.974,-38.508,-3.974
,ZINC21077278,,-3.974,-47.711,-4.03
,ZINC80246798,,-3.972,-41.586,-3.999
,ZINC70460594,,-3.972,-38.393,-4.006
,ZINC63239998,,-3.972,-52.916,-3.972
,ZINC07765104,,-3.97,-40.287,-3.97
,ZINC07765104,,-3.97,-40.287,-3.97
,ZINC15391525,,-3.97,-55.55,-4.476
,ZINC25693468,,-3.969,-48.055,-4.674
,ZINC25693468,,-3.969,-48.055,-4.674
,ZINC25693468,,-3.969,-48.055,-4.674
,ZINC25693468,,-3.969,-48.055,-4.674
,ZINC25693468,,-3.969,-48.055,-4.674
,ZINC25693468,,-3.969,-48.055,-4.674
,ZINC25693468,,-3.969,-48.055,-4.674
,ZINC05908417,,-3.967,-42.492,-3.967
,ZINC92961996,,-3.967,-44.078,-3.967
,ZINC78595341,,-3.966,-44.482,-4.321
,ZINC92698650,,-3.964,-45.179,-3.99
,ZINC92698650,,-3.964,-45.179,-3.99
,ZINC04941202,,-3.964,-36.243,-3.964
,ZINC04941202,,-3.964,-36.243,-3.964
,ZINC03151005,,-3.963,-36.765,-4.232
,ZINC40656883,,-3.962,-49.677,-3.962
,ZINC49394276,,-3.961,-41.126,-4.012
,ZINC90551964,,-3.96,-49.047,-4.433
,ZINC94091520,,-3.959,-46.064,-3.959
,ZINC94091520,,-3.959,-46.064,-3.959
,ZINC90843416,,-3.958,-41.017,-4.081
,ZINC55841013,,-3.957,-39.53,-3.957
,ZINC90220637,,-3.957,-51.466,-4.527
,ZINC02784170,,-3.957,-40.303,-3.958
,ZINC02784170,,-3.957,-40.303,-3.958
,ZINC74470670,,-3.957,-36.603,-3.957
,ZINC71912210,,-3.957,-48.2,-3.957
,ZINC01838026,,-3.956,-51.592,-3.956
,ZINC01838026,,-3.956,-51.592,-3.956
,ZINC01838026,,-3.956,-51.592,-3.956
,ZINC01838026,,-3.956,-51.592,-3.956
,ZINC01838026,,-3.956,-51.592,-3.956
,ZINC63624889,,-3.954,-53.857,-3.954
,ZINC13080917,,-3.954,-47.042,-3.972
,ZINC12502029,,-3.954,-54.372,-3.971
,ZINC63520985,,-3.953,-59.979,-4.304
,ZINC92698070,,-3.953,-39.67,-3.992
,ZINC65515881,,-3.95,-36.328,-3.95
,ZINC27569553,,-3.949,-41.662,-4.012
,ZINC92056680,,-3.948,-43.564,-4.213
,ZINC40541591,,-3.948,-39.226,-4.012
,ZINC45972097,,-3.946,-56.425,-3.947
,ZINC12175150,,-3.946,-45.524,-3.946
,ZINC06295244,,-3.946,-42.36,-4.356
,ZINC94355884,,-3.945,-39.726,-3.945
,ZINC94355884,,-3.945,-39.726,-3.945
,ZINC47355183,,-3.944,-44.172,-3.944
,ZINC15443363,,-3.944,-40.552,-4.225
,ZINC70950316,,-3.943,-47.906,-5.131
,ZINC89372230,,-3.942,-43.984,-3.956
,ZINC80610027,,-3.941,-45.964,-4.333
,ZINC80610027,,-3.941,-45.964,-4.333
,ZINC54055601,,-3.94,-49.764,-3.94
,ZINC54055601,,-3.94,-49.764,-3.94
,ZINC22759915,,-3.939,-42.033,-4.154
,ZINC22759915,,-3.939,-42.033,-4.154
,ZINC22759915,,-3.939,-42.033,-4.154
,ZINC22759915,,-3.939,-42.033,-4.154
,ZINC72331458,,-3.934,-48.909,-3.934
,ZINC63766887,,-3.933,-54.689,-4.848
,ZINC63766887,,-3.933,-54.689,-4.848
,ZINC04619181,,-3.933,-51.011,-3.933
,ZINC55388631,,-3.931,-38.288,-3.931
,ZINC05605465,,-3.93,-49.49,-3.93
,ZINC71942881,,-3.93,-39.006,-3.93
,ZINC02156319,,-3.929,-46.973,-3.929
,ZINC10683277,,-3.929,-42.325,-3.929
,ZINC10683277,,-3.929,-42.325,-3.929
,ZINC66869195,,-3.927,-47.121,-3.927
,ZINC66869195,,-3.927,-47.121,-3.927
,ZINC03880508,,-3.927,-38.024,-3.928
,ZINC21076086,,-3.927,-51.564,-3.935
,ZINC04580741,,-3.925,-41.59,-3.926
,ZINC35711252,,-3.924,-50.447,-3.924
,ZINC40657065,,-3.924,-54.618,-3.924
,ZINC33389179,,-3.922,-52.499,-3.922
,ZINC91751761,,-3.922,-35.734,-3.99
,ZINC70460630,,-3.922,-36.403,-4.674
,ZINC08908504,,-3.92,-41,-3.92
,ZINC21027523,,-3.92,-49.959,-3.92
,ZINC94355869,,-3.919,-36.543,-3.92
,ZINC94355869,,-3.919,-36.543,-3.92
,ZINC19878793,,-3.919,-44.881,-4.137
,ZINC19878793,,-3.919,-44.881,-4.137
,ZINC20613826,,-3.917,-46.215,-4.084
,ZINC13126090,,-3.917,-31.994,-3.918
,ZINC13126090,,-3.917,-31.994,-3.918
,ZINC31702062,,-3.917,-38.456,-3.917
,ZINC58987273,,-3.917,-60.863,-5.538
,ZINC66869111,,-3.917,-45.934,-3.917
,ZINC33725727,,-3.916,-46.805,-3.916
,ZINC04831732,,-3.915,-41.887,-3.915
,ZINC06160653,,-3.913,-46.444,-4.069
,ZINC06160653,,-3.913,-46.444,-4.069
,ZINC93139746,,-3.913,-38.718,-3.937
,ZINC56264510,,-3.913,-49.735,-3.913
,ZINC13914939,,-3.913,-43.191,-3.913
,ZINC78495718,,-3.91,-40.754,-3.91
,ZINC93760813,,-3.908,-35.171,-3.908
,ZINC63398482,,-3.906,-43.63,-3.906
,ZINC24601145,,-3.906,-59.228,-4.477
,ZINC24601145,,-3.906,-59.228,-4.477
,ZINC46009314,,-3.905,-37.481,-3.905
,ZINC64307403,,-3.904,-39.15,-3.904
,ZINC34798818,,-3.904,-47.947,-3.904
,ZINC83294232,,-3.902,-40.581,-3.902
,ZINC09353321,,-3.9,-49.777,-3.9
,ZINC04763623,,-3.896,-50.091,-3.896
,ZINC16192520,,-3.896,-44.712,-3.896
,ZINC63637530,,-3.896,-50.709,-3.897
,ZINC32831889,,-3.895,-54.248,-3.895
,ZINC32831889,,-3.895,-54.248,-3.895
,ZINC67911351,,-3.895,-49.896,-3.906
,ZINC67911351,,-3.895,-49.896,-3.906
,ZINC95083404,,-3.892,-37.582,-3.892
,ZINC02748974,,-3.889,-45.216,-3.889
,ZINC02748974,,-3.889,-45.216,-3.889
,ZINC14006682,,-3.888,-43.435,-3.889
,ZINC14006682,,-3.888,-43.435,-3.889
,ZINC09463254,,-3.887,-41.738,-3.913
,ZINC09463254,,-3.887,-41.738,-3.913
,ZINC81515418,,-3.886,-42.643,-4.04
,ZINC63083796,,-3.883,-49.407,-3.883
,ZINC40534535,,-3.883,-40.895,-3.947
,ZINC39617607,,-3.88,-49.116,-4.576
,ZINC39617607,,-3.88,-49.116,-4.576
,ZINC40166146,,-3.88,-57.203,-6.491
,ZINC40166146,,-3.88,-57.203,-6.491
,ZINC63625985,,-3.879,-43.412,-3.879
,ZINC63625985,,-3.879,-43.412,-3.879
,ZINC94355626,,-3.876,-38.345,-3.902
,ZINC04359334,,-3.875,-39.167,-3.981
,ZINC09329481,,-3.873,-61.13,-5.295
,ZINC21080242,,-3.872,-50.904,-3.929
,ZINC00513290,,-3.872,-44.015,-4.86
,ZINC39205282,,-3.871,-45.509,-4.065
,ZINC39205282,,-3.871,-45.509,-4.065
,ZINC33926920,,-3.87,-58.905,-3.909
,ZINC66869398,,-3.87,-48.39,-3.87
,ZINC94356748,,-3.869,-36.912,-3.869
,ZINC72032274,,-3.869,-46.773,-3.869
,ZINC55561196,,-3.868,-44.749,-3.868
,ZINC14644322,,-3.866,-43.705,-3.866
,ZINC04342277,,-3.866,-38.049,-3.866
,ZINC06419502,,-3.865,-33.422,-3.91
,ZINC95454393,,-3.865,-40.638,-3.865
,ZINC66869215,,-3.863,-44.344,-3.863
,ZINC39617605,,-3.863,-43.041,-4.082
,ZINC39617605,,-3.863,-43.041,-4.082
,ZINC00259769,,-3.863,-36.555,-3.863
,ZINC80608677,,-3.86,-35.486,-3.86
,ZINC67892793,,-3.86,-40.211,-3.86
,ZINC77013689,,-3.86,-40.893,-4.249
,ZINC94194201,,-3.857,-37.138,-3.866
,ZINC05576366,,-3.856,-47.631,-3.856
,ZINC05576366,,-3.856,-47.631,-3.856
,ZINC02751392,,-3.855,-47.733,-3.855
,ZINC02751392,,-3.855,-47.733,-3.855
,ZINC02751392,,-3.855,-47.733,-3.855
,ZINC02751392,,-3.855,-47.733,-3.855
,ZINC02751392,,-3.855,-47.733,-3.855
,ZINC94194717,,-3.853,-38.622,-3.853
,ZINC02749862,,-3.853,-47.837,-3.853
,ZINC24601142,,-3.852,-49.4,-4.423
,ZINC24601142,,-3.852,-49.4,-4.423
,ZINC17364021,,-3.852,-46.405,-3.853
,ZINC17364021,,-3.852,-46.405,-3.853
,ZINC47960460,,-3.85,-40.386,-4.665
,ZINC17163174,,-3.85,-59.291,-4.068
,ZINC69457029,,-3.85,-38.422,-3.85
,ZINC69457029,,-3.85,-38.422,-3.85
,ZINC28940647,,-3.849,-45.378,-4.253
,ZINC35185189,,-3.848,-31.006,-3.849
,ZINC05260351,,-3.847,-49.691,-3.847
,ZINC59564511,,-3.844,-42.752,-3.844
,ZINC35708006,,-3.842,-52.953,-3.842
,ZINC18051970,,-3.842,-41.845,-3.843
,ZINC18051970,,-3.842,-41.845,-3.843
,ZINC46605261,,-3.84,-47.512,-3.84
,ZINC54173984,,-3.84,-44.052,-4.152
,ZINC45675302,,-3.839,-52.278,-3.839
,ZINC39933653,,-3.838,-50.296,-4.45
,ZINC39933653,,-3.838,-50.296,-4.45
,ZINC08554865,,-3.838,-44.058,-3.856
,ZINC92698372,,-3.837,-36.57,-3.881
,ZINC92401399,,-3.836,-44.294,-4.853
,ZINC02751245,,-3.836,-51.784,-3.836
,ZINC02751245,,-3.836,-51.784,-3.836
,ZINC02751245,,-3.836,-51.784,-3.836
,ZINC02751245,,-3.836,-51.784,-3.836
,ZINC02751245,,-3.836,-51.784,-3.836
,ZINC02751245,,-3.836,-51.784,-3.836
,ZINC73523750,,-3.835,-34.651,-3.835
,ZINC15391521,,-3.834,-53.559,-4.272
,ZINC15659752,,-3.833,-37.397,-3.833
,ZINC00450925,,-3.832,-47.696,-3.832
,ZINC47167236,,-3.831,-40.493,-3.855
,ZINC63614462,,-3.828,-47.401,-3.828
,ZINC59489586,,-3.824,-41.23,-3.824
,ZINC59489586,,-3.824,-41.23,-3.824
,ZINC59489586,,-3.824,-41.23,-3.824
,ZINC02065392,,-3.824,-41.075,-3.825
,ZINC02065392,,-3.824,-41.075,-3.825
,ZINC40166146,,-3.824,-39.602,-4.724
,ZINC40166146,,-3.824,-39.602,-4.724
,ZINC12750343,,-3.822,-39.119,-3.822
,ZINC12750343,,-3.822,-39.119,-3.822
,ZINC02952419,,-3.819,-48.776,-3.819
,ZINC02988972,,-3.819,-49.725,-3.819
,ZINC81588778,,-3.818,-46.316,-4.21
,ZINC93727802,,-3.818,-38.892,-3.818
,ZINC58476788,,-3.815,-49.286,-3.815
,ZINC08859031,,-3.815,-50.848,-3.815
,ZINC08859031,,-3.815,-50.848,-3.815
,ZINC70460575,,-3.815,-42.778,-3.815
,ZINC70460575,,-3.815,-42.778,-3.815
,ZINC78312678,,-3.811,-41.295,-3.941
,ZINC90551812,,-3.81,-39.645,-4.018
,ZINC72240912,,-3.81,-39.108,-3.81
,ZINC81615192,,-3.81,-30.904,-3.81
,ZINC00372935,,-3.81,-38.098,-3.811
,ZINC06242483,,-3.808,-43.806,-3.817
,ZINC70014647,,-3.808,-41.934,-3.808
,ZINC92508307,,-3.808,-35.407,-3.827
,ZINC71942887,,-3.808,-38.246,-3.808
,ZINC94091772,,-3.804,-39.201,-3.804
,ZINC94091772,,-3.804,-39.201,-3.804
,ZINC94091772,,-3.804,-39.201,-3.804
,ZINC94091772,,-3.804,-39.201,-3.804
,ZINC21587579,,-3.804,-40.815,-3.804
,ZINC90525706,,-3.804,-43.887,-3.966
,ZINC89130819,,-3.802,-36.209,-3.802
,ZINC54173985,,-3.801,-48,-4.114
,ZINC91666878,,-3.796,-47.926,-4.274
,ZINC39933653,,-3.794,-43.214,-4.079
,ZINC39933653,,-3.794,-43.214,-4.079
,ZINC04998663,,-3.791,-35.979,-3.806
,ZINC04998663,,-3.791,-35.979,-3.806
,ZINC46605481,,-3.789,-42.198,-3.789
,ZINC40613703,,-3.789,-45.291,-3.789
,ZINC03641593,,-3.788,-54.324,-3.789
,ZINC07798019,,-3.788,-46.52,-3.788
,ZINC94355697,,-3.787,-38.029,-3.787
,ZINC21078859,,-3.786,-55.965,-3.797
,ZINC10897078,,-3.786,-46.636,-4.1
,ZINC10897078,,-3.786,-46.636,-4.1
,ZINC10897078,,-3.786,-46.636,-4.1
,ZINC10897078,,-3.786,-46.636,-4.1
,ZINC72695121,,-3.786,-49.369,-4.266
,ZINC00068575,,-3.785,-34.556,-3.785
,ZINC35163866,,-3.784,-70.104,-5.029
,ZINC72259916,,-3.784,-47.978,-4.267
,ZINC72259916,,-3.784,-47.978,-4.267
,ZINC61547115,,-3.782,-48.795,-3.782
,ZINC12502246,,-3.782,-48.821,-3.782
,ZINC12502246,,-3.782,-48.821,-3.782
,ZINC12502246,,-3.782,-48.821,-3.782
,ZINC15881993,,-3.781,-49.632,-3.781
,ZINC08743458,,-3.781,-40.284,-3.781
,ZINC40588512,,-3.78,-47.094,-3.784
,ZINC05184913,,-3.779,-36.055,-3.78
,ZINC40166107,,-3.779,-41.354,-4.178
,ZINC12502040,,-3.777,-49.042,-3.795
,ZINC94356643,,-3.777,-31.223,-3.777
,ZINC15774914,,-3.775,-49.292,-3.775
,ZINC15774914,,-3.775,-49.292,-3.775
,ZINC02909609,,-3.772,-50.962,-3.772
,ZINC08062664,,-3.771,-46.505,-3.771
,ZINC88545082,,-3.769,-39.808,-4.006
,ZINC90551964,,-3.769,-39.001,-4.123
,ZINC92186774,,-3.769,-43.064,-3.835
,ZINC40647907,,-3.767,-44.584,-3.771
,ZINC63552613,,-3.767,-45.149,-3.767
,ZINC13914469,,-3.757,-43.394,-3.758
,ZINC94772323,,-3.757,-33.04,-3.832
,ZINC40658124,,-3.757,-46.56,-3.779
,ZINC81154500,,-3.756,-42.889,-3.839
,ZINC37064733,,-3.755,-32.632,-3.755
,ZINC07684541,,-3.754,-43.994,-3.891
,ZINC84139912,,-3.754,-34.241,-3.755
,ZINC07780183,,-3.752,-46.448,-3.752
,ZINC92946678,,-3.751,-36.782,-3.751
,ZINC14033889,,-3.751,-46.2,-3.752
,ZINC14033889,,-3.751,-46.2,-3.752
,ZINC69740674,,-3.75,-40.931,-3.75
,ZINC55951153,,-3.75,-35.857,-3.75
,ZINC55951153,,-3.75,-35.857,-3.75
,ZINC94356123,,-3.75,-35.382,-3.75
,ZINC59488165,,-3.748,-47.469,-3.748
,ZINC45997375,,-3.747,-34.954,-3.747
,ZINC95086600,,-3.747,-48.152,-3.998
,ZINC54798388,,-3.744,-40.758,-3.744
,ZINC68157015,,-3.744,-38.2,-3.744
,ZINC90529843,,-3.744,-44.596,-3.923
,ZINC72370085,,-3.742,-41.542,-3.78
,ZINC72370085,,-3.742,-41.542,-3.78
,ZINC48273913,,-3.74,-48.741,-4.612
,ZINC13941341,,-3.739,-48.879,-3.739
,ZINC05094506,,-3.739,-37.214,-3.74
,ZINC90563651,,-3.739,-44.713,-3.896
,ZINC94355820,,-3.739,-32.169,-3.739
,ZINC89513326,,-3.739,-44.438,-4.045
,ZINC04810522,,-3.734,-44.025,-4.073
,ZINC67491291,,-3.732,-37.241,-3.758
,ZINC21075577,,-3.731,-69.578,-5.702
,ZINC63406082,,-3.73,-53.445,-4.648
,ZINC02530143,,-3.73,-48.417,-3.73
,ZINC71862544,,-3.73,-44.856,-4.362
,ZINC95005943,,-3.729,-40.617,-3.763
