Stars,Title,docking score,glide emodel,glide gscore,Formula
,ZINC07053232,-1.932,-28.719,-2.416,
,ZINC07053232,-1.932,-28.719,-2.416,
,ZINC32962064,-1.928,-28.528,-2.368,
,ZINC32962064,-1.928,-28.528,-2.368,
,ZINC95101078,-1.926,-51.027,-3.943,
,ZINC95101078,-1.926,-51.027,-3.943,
,ZINC33253660,-1.924,-32.153,-2.305,
,ZINC33253660,-1.924,-32.153,-2.305,
,ZINC08818428,-1.923,-40.436,-1.994,
,ZINC33253489,-1.922,-28.793,-2.397,
,ZINC33253489,-1.922,-28.793,-2.397,
,ZINC00808530,-1.919,-38.936,-2.333,
,ZINC33253444,-1.907,-27.543,-2.481,
,ZINC33253444,-1.907,-27.543,-2.481,
,ZINC33253668,-1.905,-35.223,-3.285,
,ZINC33253668,-1.905,-35.223,-3.285,
,ZINC32962173,-1.905,-38.221,-2.395,
,ZINC32962173,-1.905,-38.221,-2.395,
,ZINC33253490,-1.9,-34.832,-2.529,
,ZINC33253490,-1.9,-34.832,-2.529,
,ZINC02938536,-1.892,-46.042,-2.692,
,ZINC33253442,-1.891,-29.863,-2.285,
,ZINC33253442,-1.891,-29.863,-2.285,
,ZINC21807893,-1.888,-35.18,-3.319,
,ZINC21807893,-1.888,-35.18,-3.319,
,ZINC68254830,-1.887,-49.648,-4.242,
,ZINC68254830,-1.887,-49.648,-4.242,
,ZINC32962073,-1.886,-32.134,-2.366,
,ZINC32962073,-1.886,-32.134,-2.366,
,ZINC15776781,-1.884,-46.06,-3.896,
,ZINC35397703,-1.882,-36.78,-2.868,
,ZINC35397703,-1.882,-36.78,-2.868,
,ZINC58009138,-1.878,-39.235,-3.021,
,ZINC58009138,-1.878,-39.235,-3.021,
,ZINC03029983,-1.874,-36.089,-1.912,
,ZINC09356524,-1.874,-38.046,-2.632,
,ZINC09356524,-1.874,-38.046,-2.632,
,ZINC58009274,-1.873,-39.191,-3.016,
,ZINC37387565,-1.871,-33.012,-3.012,
,ZINC32961665,-1.868,-28.371,-1.868,
,ZINC32961665,-1.868,-28.371,-1.868,
,ZINC33253437,-1.867,-28.457,-2.441,
,ZINC33253437,-1.867,-28.457,-2.441,
,ZINC72306291,-1.866,-24.318,-1.873,
,ZINC72306291,-1.866,-24.318,-1.873,
,ZINC33253586,-1.864,-32.829,-2.514,
,ZINC33253586,-1.864,-32.829,-2.514,
,ZINC33253437,-1.859,-26.438,-2.433,
,ZINC33253437,-1.859,-26.438,-2.433,
,ZINC33253441,-1.858,-30.338,-2.431,
,ZINC33253441,-1.858,-30.338,-2.431,
,ZINC32962099,-1.856,-28.838,-2.371,
,ZINC32962099,-1.856,-28.838,-2.371,
,ZINC32962180,-1.854,-33.788,-2.319,
,ZINC32962180,-1.854,-33.788,-2.319,
,ZINC15275997,-1.852,-48.66,-4,
,ZINC32962137,-1.852,-28.688,-2.503,
,ZINC32962137,-1.852,-28.688,-2.503,
,ZINC33253646,-1.845,-34.295,-2.933,
,ZINC33253646,-1.845,-34.295,-2.933,
,ZINC00168288,-1.841,-27.599,-2.029,
,ZINC33253440,-1.836,-29.511,-2.387,
,ZINC33253440,-1.836,-29.511,-2.387,
,ZINC01165396,-1.834,-29.58,-2.63,
,ZINC01165396,-1.834,-29.58,-2.63,
,ZINC93634350,-1.824,-31.413,-2.954,
,ZINC09356151,-1.823,-40.132,-2.928,
,ZINC09356151,-1.823,-40.132,-2.928,
,ZINC33253888,-1.822,-36.167,-3.594,
,ZINC35397707,-1.818,-28.372,-2.031,
,ZINC35397707,-1.818,-28.372,-2.031,
,ZINC15729572,-1.815,-33.206,-2.325,
,ZINC15729572,-1.815,-33.206,-2.325,
,ZINC06315821,-1.813,-29.5,-2.264,
,ZINC08666884,-1.81,-35.905,-1.864,
,ZINC00102476,-1.808,-29.811,-2.502,
,ZINC35397697,-1.807,-34.629,-2.842,
,ZINC35397697,-1.807,-34.629,-2.842,
,ZINC33253441,-1.807,-33.009,-2.242,
,ZINC33253441,-1.807,-33.009,-2.242,
,ZINC32962234,-1.805,-31.429,-1.865,
,ZINC32962234,-1.805,-31.429,-1.865,
,ZINC91054422,-1.803,-30.215,-1.819,
,ZINC03196983,-1.8,-31.449,-2.368,
,ZINC35397704,-1.798,-31.527,-2.123,
,ZINC35397704,-1.798,-31.527,-2.123,
,ZINC33527990,-1.796,-38.402,-2.261,
,ZINC33253669,-1.793,-35.644,-3.288,
,ZINC33253669,-1.793,-35.644,-3.288,
,ZINC33253511,-1.79,-30.133,-2.344,
,ZINC33253511,-1.79,-30.133,-2.344,
,ZINC58158627,-1.789,-28.136,-1.819,
,ZINC33253580,-1.786,-31.668,-2.191,
,ZINC33253580,-1.786,-31.668,-2.191,
,ZINC08892312,-1.781,-47.77,-3.941,
,ZINC32962198,-1.776,-44.33,-2.911,
,ZINC32962198,-1.776,-44.33,-2.911,
,ZINC35397621,-1.772,-24.393,-1.773,
,ZINC35397621,-1.772,-24.393,-1.773,
,ZINC12742911,-1.768,-51.354,-4.197,
,ZINC12742911,-1.768,-51.354,-4.197,
,ZINC35132937,-1.764,-33.253,-3.028,
,ZINC72043248,-1.759,-27.767,-1.829,
,ZINC72043248,-1.759,-27.767,-1.829,
,ZINC58009389,-1.756,-35.033,-2.822,
,ZINC12552341,-1.754,-31.459,-2.375,
,ZINC15437189,-1.753,-33.822,-2.516,
,ZINC01197027,-1.753,-40.892,-2.159,
,ZINC01058448,-1.743,-25.007,-2.348,
,ZINC01058448,-1.743,-25.007,-2.348,
,ZINC03150108,-1.74,-26.114,-1.851,
,ZINC58009125,-1.74,-39.349,-3.513,
,ZINC58009125,-1.74,-39.349,-3.513,
,ZINC58009358,-1.737,-28.954,-2.806,
,ZINC16101102,-1.735,-36.517,-2.513,
,ZINC58208726,-1.734,-54.079,-4.014,
,ZINC58208726,-1.734,-54.079,-4.014,
,ZINC58208726,-1.734,-54.079,-4.014,
,ZINC58208726,-1.734,-54.079,-4.014,
,ZINC58208726,-1.734,-54.079,-4.014,
,ZINC58208726,-1.734,-54.079,-4.014,
,ZINC24578624,-1.73,-35.351,-3.2,
,ZINC35397585,-1.73,-27.446,-1.731,
,ZINC35397585,-1.73,-27.446,-1.731,
,ZINC03152691,-1.729,-38.118,-3.196,
,ZINC64472397,-1.725,-33.595,-2.723,
,ZINC64472397,-1.725,-33.595,-2.723,
,ZINC64580601,-1.717,-37.313,-2.786,
,ZINC64580601,-1.717,-37.313,-2.786,
,ZINC33253511,-1.717,-37.825,-2.146,
,ZINC33253511,-1.717,-37.825,-2.146,
,ZINC64580577,-1.716,-33.847,-2.787,
,ZINC64580577,-1.716,-33.847,-2.787,
,ZINC32962110,-1.712,-29.276,-2.539,
,ZINC32962110,-1.712,-29.276,-2.539,
,ZINC03149151,-1.711,-33.489,-2.714,
,ZINC35397459,-1.71,-32.344,-3.213,
,ZINC35397459,-1.71,-32.344,-3.213,
,ZINC09546105,-1.708,-38.649,-2.789,
,ZINC33253632,-1.706,-25.114,-2.161,
,ZINC33253632,-1.706,-25.114,-2.161,
,ZINC55581664,-1.706,-27.053,-1.741,
,ZINC14253964,-1.701,-29.775,-3.017,
,ZINC14253964,-1.701,-29.775,-3.017,
,ZINC32962099,-1.698,-29.379,-2.514,
,ZINC32962099,-1.698,-29.379,-2.514,
,ZINC33253632,-1.698,-34.462,-2.252,
,ZINC33253632,-1.698,-34.462,-2.252,
,ZINC47317879,-1.698,-26.411,-2.904,
,ZINC12526154,-1.696,-26.9,-1.756,
,ZINC35685482,-1.687,-38.048,-3.182,
,ZINC02874482,-1.685,-33.207,-2.743,
,ZINC02874482,-1.685,-33.207,-2.743,
,ZINC33253486,-1.676,-35.407,-2.972,
,ZINC33253486,-1.676,-35.407,-2.972,
,ZINC12997875,-1.676,-52.08,-4.105,
,ZINC12997875,-1.676,-52.08,-4.105,
,ZINC12997875,-1.676,-52.08,-4.105,
,ZINC12997875,-1.676,-52.08,-4.105,
,ZINC35209361,-1.672,-22.694,-1.682,
,ZINC35209361,-1.672,-22.694,-1.682,
,ZINC06919662,-1.664,-32.047,-2.278,
,ZINC32961672,-1.661,-37.452,-1.776,
,ZINC32961672,-1.661,-37.452,-1.776,
,ZINC91154603,-1.657,-35.718,-2.926,
,ZINC91154603,-1.657,-35.718,-2.926,
,ZINC32962196,-1.656,-29.569,-2.192,
,ZINC32962196,-1.656,-29.569,-2.192,
,ZINC32962196,-1.656,-29.569,-2.192,
,ZINC32962196,-1.656,-29.569,-2.192,
,ZINC01414619,-1.652,-31.643,-2.546,
,ZINC47383446,-1.65,-24.174,-2.983,
,ZINC64580596,-1.65,-40.728,-3.545,
,ZINC64580596,-1.65,-40.728,-3.545,
,ZINC64580596,-1.65,-40.728,-3.545,
,ZINC64580596,-1.65,-40.728,-3.545,
,ZINC00261097,-1.649,-28.25,-2.393,
,ZINC32971222,-1.643,-28.245,-1.696,
,ZINC33253452,-1.64,-39.079,-3.632,
,ZINC33253452,-1.64,-39.079,-3.632,
,ZINC03581244,-1.64,-28.101,-2.114,
,ZINC32962141,-1.638,-31.5,-1.852,
,ZINC32962141,-1.638,-31.5,-1.852,
,ZINC07357355,-1.633,-34.921,-2.421,
,ZINC59121543,-1.633,-42.79,-2.932,
,ZINC10342330,-1.628,-23.326,-2.467,
,ZINC10342330,-1.628,-23.326,-2.467,
,ZINC10342330,-1.628,-23.326,-2.467,
,ZINC02455803,-1.627,-32.77,-2.086,
,ZINC02455803,-1.627,-32.77,-2.086,
,ZINC02455803,-1.627,-32.77,-2.086,
,ZINC64580575,-1.626,-35.126,-2.686,
,ZINC64580575,-1.626,-35.126,-2.686,
,ZINC32588738,-1.626,-33.951,-2.852,
,ZINC33253452,-1.623,-46.547,-3.98,
,ZINC33253452,-1.623,-46.547,-3.98,
,ZINC35397704,-1.621,-35.909,-2.671,
,ZINC35397704,-1.621,-35.909,-2.671,
,ZINC05252519,-1.62,-33.562,-2.448,
,ZINC55581664,-1.619,-29.01,-3.315,
,ZINC33253487,-1.615,-35.134,-2.718,
,ZINC33253487,-1.615,-35.134,-2.718,
,ZINC01197027,-1.611,-38.038,-2.026,
,ZINC32961641,-1.609,-33.168,-1.826,
,ZINC32961641,-1.609,-33.168,-1.826,
,ZINC00888014,-1.603,-30,-2.305,
,ZINC32962196,-1.598,-27.846,-2.347,
,ZINC32962196,-1.598,-27.846,-2.347,
,ZINC32962196,-1.598,-27.846,-2.347,
,ZINC32962196,-1.598,-27.846,-2.347,
,ZINC17024510,-1.597,-25.781,-1.934,
,ZINC17024510,-1.597,-25.781,-1.934,
,ZINC00472657,-1.596,-30.121,-2.465,
,ZINC35397695,-1.595,-31.486,-2.75,
,ZINC35397695,-1.595,-31.486,-2.75,
,ZINC33253440,-1.592,-27.675,-2.143,
,ZINC33253440,-1.592,-27.675,-2.143,
,ZINC33253487,-1.59,-32.564,-2.481,
,ZINC33253487,-1.59,-32.564,-2.481,
,ZINC64580583,-1.588,-29.8,-2.648,
,ZINC64580583,-1.588,-29.8,-2.648,
,ZINC00583243,-1.585,-31.862,-2.582,
,ZINC23371171,-1.584,-36.555,-2.874,
,ZINC32961672,-1.584,-36.526,-2.613,
,ZINC32961672,-1.584,-36.526,-2.613,
,ZINC72043248,-1.584,-31.304,-2.881,
,ZINC72043248,-1.584,-31.304,-2.881,
,ZINC33253640,-1.573,-32.956,-2.632,
,ZINC33253640,-1.573,-32.956,-2.632,
,ZINC35397703,-1.573,-27.927,-1.781,
,ZINC35397703,-1.573,-27.927,-1.781,
,ZINC33253444,-1.568,-26.723,-2.141,
,ZINC33253444,-1.568,-26.723,-2.141,
,ZINC33253658,-1.561,-30.743,-2.649,
,ZINC33253658,-1.561,-30.743,-2.649,
,ZINC33253444,-1.557,-29.423,-1.993,
,ZINC33253444,-1.557,-29.423,-1.993,
,ZINC08695386,-1.554,-34.763,-2.448,
,ZINC64491167,-1.554,-36.434,-3.075,
,ZINC64491167,-1.554,-36.434,-3.075,
,ZINC64580546,-1.549,-35.635,-2.902,
,ZINC64580546,-1.549,-35.635,-2.902,
,ZINC33253617,-1.548,-51.824,-4.181,
,ZINC33253617,-1.548,-51.824,-4.181,
,ZINC68254827,-1.546,-43.484,-3.901,
,ZINC68254827,-1.546,-43.484,-3.901,
,ZINC03884797,-1.541,-33.165,-1.587,
,ZINC03884797,-1.541,-33.165,-1.587,
,ZINC03884797,-1.541,-33.165,-1.587,
,ZINC03884797,-1.541,-33.165,-1.587,
,ZINC32962167,-1.54,-31.148,-1.969,
,ZINC32962167,-1.54,-31.148,-1.969,
,ZINC06623312,-1.538,-29.793,-1.817,
,ZINC33253355,-1.535,-34.06,-2.521,
,ZINC33253355,-1.535,-34.06,-2.521,
,ZINC33253350,-1.534,-28.458,-2.253,
,ZINC33253350,-1.534,-28.458,-2.253,
,ZINC06919713,-1.531,-30.004,-2.475,
,ZINC32962261,-1.528,-37.096,-2.908,
,ZINC32962261,-1.528,-37.096,-2.908,
,ZINC09546105,-1.526,-39.326,-2.71,
,ZINC33253581,-1.517,-35.044,-2.395,
,ZINC33253581,-1.517,-35.044,-2.395,
,ZINC64580560,-1.515,-34.472,-2.664,
,ZINC64580560,-1.515,-34.472,-2.664,
,ZINC89651301,-1.514,-33.58,-1.674,
,ZINC18707242,-1.51,-33.472,-2.674,
,ZINC78403684,-1.508,-28.518,-2.475,
,ZINC64475562,-1.507,-32.426,-2.655,
,ZINC64475562,-1.507,-32.426,-2.655,
,ZINC02853419,-1.503,-33.99,-2.541,
,ZINC02853419,-1.503,-33.99,-2.541,
,ZINC66398490,-1.501,-46.111,-4.087,
,ZINC33253445,-1.498,-32.428,-1.839,
,ZINC33253445,-1.498,-32.428,-1.839,
,ZINC26544247,-1.491,-35.194,-2.741,
,ZINC58009117,-1.49,-38.861,-3.093,
,ZINC58009117,-1.49,-38.861,-3.093,
,ZINC48231534,-1.489,-29.957,-2.769,
,ZINC32962139,-1.487,-26.023,-2.346,
,ZINC32962139,-1.487,-26.023,-2.346,
,ZINC07052357,-1.485,-31.815,-2.192,
,ZINC92942175,-1.485,-32.217,-4.109,
,ZINC12997875,-1.478,-50.566,-3.85,
,ZINC12997875,-1.478,-50.566,-3.85,
,ZINC12997875,-1.478,-50.566,-3.85,
,ZINC12997875,-1.478,-50.566,-3.85,
,ZINC03581246,-1.476,-30.189,-2.401,
,ZINC12913815,-1.465,-45.109,-2.899,
,ZINC64580574,-1.464,-31.33,-2.536,
,ZINC64580574,-1.464,-31.33,-2.536,
,ZINC24433352,-1.462,-25.964,-2.813,
,ZINC41125203,-1.462,-40.35,-3.163,
,ZINC41125203,-1.462,-40.35,-3.163,
,ZINC33253643,-1.458,-38.319,-2.515,
,ZINC33253643,-1.458,-38.319,-2.515,
,ZINC02938536,-1.455,-38.796,-2.255,
,ZINC59379184,-1.453,-35.884,-3.571,
,ZINC59379184,-1.453,-35.884,-3.571,
,ZINC19943917,-1.452,-33.933,-2.387,
,ZINC72904130,-1.449,-45.876,-3.725,
,ZINC33253578,-1.448,-34.571,-1.888,
,ZINC33253578,-1.448,-34.571,-1.888,
,ZINC15729572,-1.448,-27.221,-2.274,
,ZINC15729572,-1.448,-27.221,-2.274,
,ZINC32962132,-1.447,-36.331,-2.156,
,ZINC32962132,-1.447,-36.331,-2.156,
,ZINC33253583,-1.447,-29.189,-2.251,
,ZINC33253583,-1.447,-29.189,-2.251,
,ZINC12771831,-1.441,-30.197,-2.868,
,ZINC01869231,-1.439,-43.832,-3.677,
,ZINC19923832,-1.438,-37.882,-3.319,
,ZINC64843337,-1.437,-30.732,-2.937,
,ZINC64843337,-1.437,-30.732,-2.937,
,ZINC89651301,-1.436,-33.218,-2.455,
,ZINC32962073,-1.435,-31.398,-1.915,
,ZINC32962073,-1.435,-31.398,-1.915,
,ZINC33253447,-1.433,-29.254,-1.884,
,ZINC33253447,-1.433,-29.254,-1.884,
,ZINC22367948,-1.423,-35.156,-2.251,
,ZINC13340990,-1.418,-23.508,-2.874,
,ZINC13340990,-1.418,-23.508,-2.874,
,ZINC33253481,-1.418,-43.498,-3.722,
,ZINC33253481,-1.418,-43.498,-3.722,
,ZINC07357438,-1.415,-32.015,-2.457,
,ZINC33253428,-1.409,-27.106,-2.072,
,ZINC33253428,-1.409,-27.106,-2.072,
,ZINC07357260,-1.407,-32.776,-2.541,
,ZINC16101102,-1.407,-28.355,-1.593,
,ZINC93634350,-1.404,-37.132,-3.493,
,ZINC33253507,-1.401,-28.87,-2.633,
,ZINC33253507,-1.401,-28.87,-2.633,
,ZINC32962199,-1.4,-33.259,-2.166,
,ZINC32962199,-1.4,-33.259,-2.166,
,ZINC33253586,-1.398,-30.197,-1.888,
,ZINC33253586,-1.398,-30.197,-1.888,
,ZINC33253586,-1.396,-27.07,-2.271,
,ZINC33253586,-1.396,-27.07,-2.271,
,ZINC08994703,-1.393,-55.052,-3.91,
,ZINC03653493,-1.383,-36.85,-2.665,
,ZINC64580597,-1.382,-30.381,-2.45,
,ZINC64580597,-1.382,-30.381,-2.45,
,ZINC07053238,-1.382,-23.254,-2.357,
,ZINC35397372,-1.378,-29.892,-1.521,
,ZINC35397372,-1.378,-29.892,-1.521,
,ZINC05262274,-1.375,-29.009,-2.253,
,ZINC00617879,-1.374,-30.965,-2.426,
,ZINC07053252,-1.374,-35.191,-2.795,
,ZINC47318127,-1.37,-32.028,-2.707,
,ZINC47318127,-1.37,-32.028,-2.707,
,ZINC64580554,-1.369,-36.012,-2.739,
,ZINC64580554,-1.369,-36.012,-2.739,
,ZINC64580554,-1.369,-36.012,-2.739,
,ZINC64580554,-1.369,-36.012,-2.739,
,ZINC58009213,-1.368,-29.733,-2.712,
,ZINC58404387,-1.359,-31.718,-2.612,
,ZINC58404387,-1.359,-31.718,-2.612,
,ZINC32962197,-1.358,-31.112,-1.97,
,ZINC32962197,-1.358,-31.112,-1.97,
,ZINC55612180,-1.357,-32.219,-2.967,
,ZINC64580564,-1.356,-26.433,-2.499,
,ZINC64580564,-1.356,-26.433,-2.499,
,ZINC52940736,-1.356,-40.025,-3.858,
,ZINC08715843,-1.353,-36.846,-3.027,
,ZINC08715843,-1.353,-36.846,-3.027,
,ZINC18707254,-1.351,-32.609,-2.393,
,ZINC72904130,-1.35,-44.627,-3.723,
,ZINC21533854,-1.348,-27.603,-1.349,
,ZINC21533854,-1.348,-27.603,-1.349,
,ZINC64580554,-1.348,-37.316,-3.201,
,ZINC64580554,-1.348,-37.316,-3.201,
,ZINC64580554,-1.348,-37.316,-3.201,
,ZINC64580554,-1.348,-37.316,-3.201,
,ZINC14040656,-1.345,-46.276,-3.514,
,ZINC00236104,-1.344,-29.472,-2.398,
,ZINC58366114,-1.344,-31.919,-2.622,
,ZINC58366114,-1.344,-31.919,-2.622,
,ZINC33253507,-1.338,-34.336,-1.753,
,ZINC33253507,-1.338,-34.336,-1.753,
,ZINC64580559,-1.337,-28.024,-1.411,
,ZINC64580559,-1.337,-28.024,-1.411,
,ZINC64580588,-1.334,-29.755,-2.403,
,ZINC64580588,-1.334,-29.755,-2.403,
,ZINC33253481,-1.333,-38.651,-3.488,
,ZINC33253481,-1.333,-38.651,-3.488,
,ZINC64843435,-1.32,-31.575,-2.666,
,ZINC64843435,-1.32,-31.575,-2.666,
,ZINC33253440,-1.32,-32.762,-2.497,
,ZINC33253440,-1.32,-32.762,-2.497,
,ZINC33253452,-1.32,-27.482,-1.36,
,ZINC33253452,-1.32,-27.482,-1.36,
,ZINC64580573,-1.313,-26.046,-2.465,
,ZINC64580573,-1.313,-26.046,-2.465,
,ZINC32962168,-1.308,-28.79,-1.798,
,ZINC32962168,-1.308,-28.79,-1.798,
,ZINC33253447,-1.294,-28.317,-2.463,
,ZINC33253447,-1.294,-28.317,-2.463,
,ZINC32962166,-1.287,-28.537,-1.839,
,ZINC32962166,-1.287,-28.537,-1.839,
,ZINC32962183,-1.285,-32.479,-2.069,
,ZINC32962183,-1.285,-32.479,-2.069,
,ZINC65459391,-1.285,-35.401,-3.156,
,ZINC65459391,-1.285,-35.401,-3.156,
,ZINC14257027,-1.282,-30.964,-2.475,
,ZINC33253350,-1.265,-31.474,-2.286,
,ZINC33253350,-1.265,-31.474,-2.286,
,ZINC16101114,-1.265,-25.833,-1.617,
,ZINC33253511,-1.257,-37.166,-2.499,
,ZINC33253511,-1.257,-37.166,-2.499,
,ZINC06720895,-1.253,-39.179,-2.937,
,ZINC15799182,-1.248,-37.425,-2.613,
,ZINC35397703,-1.247,-31.904,-2.574,
,ZINC35397703,-1.247,-31.904,-2.574,
,ZINC58009272,-1.246,-31.088,-2.399,
,ZINC32962110,-1.246,-26.932,-1.755,
,ZINC32962110,-1.246,-26.932,-1.755,
,ZINC47318117,-1.245,-35.092,-2.929,
,ZINC47318117,-1.245,-35.092,-2.929,
,ZINC57769660,-1.241,-28.99,-2.412,
,ZINC33253437,-1.238,-28.452,-2.397,
,ZINC33253437,-1.238,-28.452,-2.397,
,ZINC78404018,-1.237,-28.49,-2.428,
,ZINC32962182,-1.235,-27.824,-2.062,
,ZINC32962182,-1.235,-27.824,-2.062,
,ZINC33253355,-1.234,-29.443,-2.31,
,ZINC33253355,-1.234,-29.443,-2.31,
,ZINC24432836,-1.231,-23.911,-2.68,
,ZINC33253583,-1.231,-32.009,-2.042,
,ZINC33253583,-1.231,-32.009,-2.042,
,ZINC32962136,-1.231,-32.573,-1.95,
,ZINC32962136,-1.231,-32.573,-1.95,
,ZINC55612183,-1.217,-28.379,-2.76,
,ZINC00474768,-1.216,-31.329,-2.535,
,ZINC03152690,-1.215,-38.622,-3.262,
,ZINC01217732,-1.21,-25.754,-1.592,
,ZINC01217732,-1.21,-25.754,-1.592,
,ZINC72131128,-1.21,-47.237,-3.333,
,ZINC72131128,-1.21,-47.237,-3.333,
,ZINC72131128,-1.21,-47.237,-3.333,
,ZINC72131128,-1.21,-47.237,-3.333,
,ZINC72131128,-1.21,-47.237,-3.333,
,ZINC72131128,-1.21,-47.237,-3.333,
,ZINC72131128,-1.21,-47.237,-3.333,
,ZINC72131128,-1.21,-47.237,-3.333,
,ZINC06315815,-1.208,-29.678,-2.172,
,ZINC33253593,-1.204,-24.044,-1.832,
,ZINC33253593,-1.204,-24.044,-1.832,
,ZINC32962187,-1.202,-28.625,-1.894,
,ZINC32962187,-1.202,-28.625,-1.894,
,ZINC32962187,-1.202,-28.625,-1.894,
,ZINC32962187,-1.202,-28.625,-1.894,
,ZINC03018659,-1.198,-31.718,-2.499,
,ZINC32961622,-1.197,-30.302,-1.21,
,ZINC32961622,-1.197,-30.302,-1.21,
,ZINC33253578,-1.187,-26.109,-2.031,
,ZINC33253578,-1.187,-26.109,-2.031,
,ZINC32962182,-1.187,-29.12,-1.696,
,ZINC32962182,-1.187,-29.12,-1.696,
,ZINC33253593,-1.186,-36.274,-2.066,
,ZINC33253593,-1.186,-36.274,-2.066,
,ZINC32961638,-1.185,-28.658,-1.402,
,ZINC32961638,-1.185,-28.658,-1.402,
,ZINC33253580,-1.183,-34.143,-1.87,
,ZINC33253580,-1.183,-34.143,-1.87,
,ZINC13585975,-1.181,-33.435,-1.781,
,ZINC33253617,-1.173,-48.398,-3.806,
,ZINC33253617,-1.173,-48.398,-3.806,
,ZINC16146628,-1.173,-34.995,-2.218,
,ZINC32962234,-1.172,-35.059,-2.561,
,ZINC32962234,-1.172,-35.059,-2.561,
,ZINC00073719,-1.172,-23.35,-1.176,
,ZINC00073719,-1.172,-23.35,-1.176,
,ZINC04809530,-1.168,-32.113,-2.079,
,ZINC04809530,-1.168,-32.113,-2.079,
,ZINC66398490,-1.168,-45.454,-3.811,
,ZINC78807563,-1.168,-34.74,-3.132,
,ZINC32962064,-1.161,-29.335,-2.329,
,ZINC32962064,-1.161,-29.335,-2.329,
,ZINC33253442,-1.16,-24.82,-1.8,
,ZINC33253442,-1.16,-24.82,-1.8,
,ZINC37730504,-1.154,-32.919,-2.655,
,ZINC37730504,-1.154,-32.919,-2.655,
,ZINC33253435,-1.153,-38.998,-2.28,
,ZINC33253435,-1.153,-38.998,-2.28,
,ZINC02455808,-1.15,-31.723,-1.99,
,ZINC02455808,-1.15,-31.723,-1.99,
,ZINC20209139,-1.146,-25.898,-1.164,
,ZINC33253597,-1.137,-48.709,-3.63,
,ZINC33253597,-1.137,-48.709,-3.63,
,ZINC33253492,-1.136,-35.623,-2.377,
,ZINC33253492,-1.136,-35.623,-2.377,
,ZINC64580538,-1.13,-32.441,-2.483,
,ZINC64580538,-1.13,-32.441,-2.483,
,ZINC37730504,-1.125,-32.532,-2.626,
,ZINC37730504,-1.125,-32.532,-2.626,
,ZINC01162054,-1.125,-29.618,-2,
,ZINC35397682,-1.124,-31.134,-2.553,
,ZINC35397682,-1.124,-31.134,-2.553,
,ZINC68182793,-1.123,-35.624,-2.879,
,ZINC68182793,-1.123,-35.624,-2.879,
,ZINC68182793,-1.123,-35.624,-2.879,
,ZINC68182793,-1.123,-35.624,-2.879,
,ZINC68182793,-1.123,-35.624,-2.879,
,ZINC68182793,-1.123,-35.624,-2.879,
,ZINC00471698,-1.117,-29.712,-2.276,
,ZINC78870084,-1.116,-39.781,-3.128,
,ZINC32962136,-1.113,-32.622,-1.571,
,ZINC32962136,-1.113,-32.622,-1.571,
,ZINC37462906,-1.112,-30.31,-2.864,
,ZINC05234729,-1.112,-30.128,-2.224,
,ZINC32962137,-1.109,-31.93,-1.98,
,ZINC32962137,-1.109,-31.93,-1.98,
,ZINC00245832,-1.107,-28.156,-2.358,
,ZINC32962235,-1.106,-33.249,-2.66,
,ZINC32962235,-1.106,-33.249,-2.66,
,ZINC33253445,-1.106,-25.695,-2.174,
,ZINC33253445,-1.106,-25.695,-2.174,
,ZINC58009117,-1.104,-36.633,-2.488,
,ZINC58009117,-1.104,-36.633,-2.488,
,ZINC32962170,-1.103,-34.152,-1.72,
,ZINC32962170,-1.103,-34.152,-1.72,
,ZINC43586964,-1.1,-21.66,-2.451,
,ZINC32961598,-1.1,-40.146,-3.508,
,ZINC32961598,-1.1,-40.146,-3.508,
,ZINC32962195,-1.099,-28.729,-1.552,
,ZINC32962195,-1.099,-28.729,-1.552,
,ZINC64843433,-1.096,-27.932,-2.421,
,ZINC64843433,-1.096,-27.932,-2.421,
,ZINC03833246,-1.091,-34.073,-2.684,
,ZINC03833246,-1.091,-34.073,-2.684,
,ZINC69559150,-1.089,-34.105,-1.641,
,ZINC64843259,-1.088,-31.845,-2.587,
,ZINC64843259,-1.088,-31.845,-2.587,
,ZINC33253577,-1.081,-29.386,-2.008,
,ZINC33253577,-1.081,-29.386,-2.008,
,ZINC32971222,-1.074,-28.538,-2.533,
,ZINC03150108,-1.072,-33.671,-2.118,
,ZINC33253428,-1.07,-27.219,-1.734,
,ZINC33253428,-1.07,-27.219,-1.734,
,ZINC64580576,-1.07,-43.653,-3.751,
,ZINC64580576,-1.07,-43.653,-3.751,
,ZINC32962167,-1.069,-31.286,-2.259,
,ZINC32962167,-1.069,-31.286,-2.259,
,ZINC12526154,-1.067,-29.694,-2.445,
,ZINC04980371,-1.062,-32.905,-2.717,
,ZINC58148032,-1.058,-34.21,-2.692,
,ZINC58148032,-1.058,-34.21,-2.692,
,ZINC32962192,-1.054,-27.671,-2.221,
,ZINC32962192,-1.054,-27.671,-2.221,
,ZINC32962192,-1.054,-27.671,-2.221,
,ZINC32962192,-1.054,-27.671,-2.221,
,ZINC64491165,-1.043,-37.332,-3.291,
,ZINC64491165,-1.043,-37.332,-3.291,
,ZINC32962194,-1.042,-24.642,-1.551,
,ZINC32962194,-1.042,-24.642,-1.551,
,ZINC07361394,-1.041,-34.931,-2.169,
,ZINC07361394,-1.041,-34.931,-2.169,
,ZINC64580540,-1.036,-30.312,-2.388,
,ZINC64580540,-1.036,-30.312,-2.388,
