Stars,Title,MMGBSA dG Bind,Lig Strain Energy
,ZINC77271156,-7.41,10.258698
,ZINC01801027,-23.67,2.542409
,ZINC00084759,-20.09,0.816133
,ZINC32962213,-10.87,8.77278
,ZINC32962213,-10.87,8.77278
,ZINC01800283,-29.82,9.060656
,ZINC00617879,-29.01,6.602094
,ZINC91154603,-23.59,6.576807
,ZINC91154603,-23.59,6.576807
,ZINC33253645,-26.69,10.630547
,ZINC33253645,-26.69,10.630547
,ZINC35479640,-9.11,16.839173
,ZINC35479640,-9.11,16.839173
,ZINC35397247,-19.73,6.225524
,ZINC35397247,-19.73,6.225524
,ZINC12857667,-28.3,15.013186
,ZINC12857667,-28.3,15.013186
,ZINC77271156,-27.77,9.954961
,ZINC77271156,-27.77,9.954961
,ZINC77271156,-27.77,9.954961
,ZINC77271156,-27.77,9.954961
,ZINC77271156,-27.77,9.954961
,ZINC77271156,-27.77,9.954961
,ZINC77271156,-27.77,9.954961
,ZINC77271156,-27.77,9.954961
,ZINC77271156,-27.77,9.954961
,ZINC77271156,-27.77,9.954961
,ZINC77271156,-27.77,9.954961
,ZINC77271156,-27.77,9.954961
,ZINC77271156,-27.77,9.954961
,ZINC77271156,-27.77,9.954961
,ZINC77271156,-27.77,9.954961
,ZINC77271156,-27.77,9.954961
,ZINC41125265,-32.96,3.404175
,ZINC41125265,-32.96,3.404175
,ZINC33253661,-16.62,10.978324
,ZINC33253661,-16.62,10.978324
,ZINC64475562,-32.71,10.994562
,ZINC64475562,-32.71,10.994562
,ZINC32754968,-16.76,4.040203
,ZINC16926105,-21.25,2.415333
,ZINC16925350,-14.48,5.808346
,ZINC64580564,-20.33,2.106549
,ZINC64580564,-20.33,2.106549
,ZINC29880515,-49.67,3.305882
,ZINC29880515,-49.67,3.305882
,ZINC39984628,-16.69,2.959763
,ZINC09557286,-41.79,9.990947
,ZINC94557825,-25.92,3.900648
,ZINC13050421,-12.22,11.634112
,ZINC13050421,-12.22,11.634112
,ZINC59122116,-33.93,9.790491
,ZINC09120613,-37.19,3.742098
,ZINC32961636,-29.37,8.570974
,ZINC32961636,-29.37,8.570974
,ZINC21883359,-20.42,4.043628
,ZINC21883359,-20.42,4.043628
,ZINC65844563,-26.68,5.684371
,ZINC65844563,-26.68,5.684371
,ZINC65844563,-26.68,5.684371
,ZINC65844563,-26.68,5.684371
,ZINC65844563,-26.68,5.684371
,ZINC65844563,-26.68,5.684371
,ZINC04819671,-25.57,1.763807
,ZINC35397465,-22.26,3.727503
,ZINC35397465,-22.26,3.727503
,ZINC16924559,-14.39,7.325432
,ZINC04215234,-18.96,8.323309
,ZINC04215234,-18.96,8.323309
,ZINC04215234,-18.96,8.323309
,ZINC04215234,-18.96,8.323309
,ZINC16922865,-15.57,5.779232
,ZINC06110541,-14.73,1.741812
,ZINC35397375,-14.14,8.181516
,ZINC35397375,-14.14,8.181516
,ZINC64843444,-17.55,8.31005
,ZINC64843444,-17.55,8.31005
,ZINC35397336,-17.1,6.150154
,ZINC35397336,-17.1,6.150154
,ZINC77287068,-19.99,6.811577
,ZINC77287068,-19.99,6.811577
,ZINC77287068,-19.99,6.811577
,ZINC77287068,-19.99,6.811577
,ZINC26527717,-19.8,5.487884
,ZINC28003483,-21.49,2.035858
,ZINC28003483,-21.49,2.035858
,ZINC28003483,-21.49,2.035858
,ZINC03653493,-33.86,2.187078
,ZINC34800286,-18.6,7.105222
,ZINC34800286,-18.6,7.105222
,ZINC89268836,-22.82,2.043878
,ZINC16925227,-12.62,6.388225
,ZINC22405397,-26.21,10.757793
,ZINC08035460,-27.22,5.711502
,ZINC64580571,-20.9,6.427423
,ZINC64580571,-20.9,6.427423
,ZINC35397340,-23.63,4.7937
,ZINC35397340,-23.63,4.7937
,ZINC35397340,-23.63,4.7937
,ZINC35397340,-23.63,4.7937
,ZINC33253668,-15.17,7.204462
,ZINC33253668,-15.17,7.204462
,ZINC16926402,-27.47,7.731659
,ZINC16926402,-27.47,7.731659
,ZINC66398490,-20.33,9.005398
,ZINC35397686,-11.56,8.013297
,ZINC35397686,-11.56,8.013297
,ZINC04215267,-24.86,5.155145
,ZINC04215267,-24.86,5.155145
,ZINC04215267,-24.86,5.155145
,ZINC04215267,-24.86,5.155145
,ZINC04215267,-24.86,5.155145
,ZINC04215267,-24.86,5.155145
,ZINC04215267,-24.86,5.155145
,ZINC04215267,-24.86,5.155145
,ZINC35397528,-15.75,13.84111
,ZINC35397528,-15.75,13.84111
,ZINC64843360,-14.89,8.190926
,ZINC64843360,-14.89,8.190926
,ZINC00258703,-20.61,3.80733
,ZINC00258703,-20.61,3.80733
,ZINC72045265,-17.32,5.346267
,ZINC72045265,-17.32,5.346267
,ZINC32962171,-17.55,8.815739
,ZINC32962171,-17.55,8.815739
,ZINC91054481,-23.18,4.015593
,ZINC91054481,-23.18,4.015593
,ZINC33253649,-17.91,9.622063
,ZINC33253649,-17.91,9.622063
,ZINC02055806,-26.6,2.462484
,ZINC35397737,-14.83,8.075036
,ZINC35397737,-14.83,8.075036
,ZINC91054445,-25,3.68189
,ZINC91054445,-25,3.68189
,ZINC32962219,-21.44,11.018234
,ZINC32962219,-21.44,11.018234
,ZINC03830477,-19.35,9.037626
,ZINC03830477,-19.35,9.037626
,ZINC03830477,-19.35,9.037626
,ZINC03830477,-19.35,9.037626
,ZINC29058583,-34.7,5.233085
,ZINC16923948,-14.95,5.907665
,ZINC16923948,-14.95,5.907665
,ZINC64580598,-18.03,3.151651
,ZINC64580598,-18.03,3.151651
,ZINC16923277,-14.83,5.929098
,ZINC16923277,-14.83,5.929098
,ZINC32585671,-24.19,4.262111
,ZINC15275997,-18.06,11.881505
,ZINC64499338,-12.07,6.215684
,ZINC64499338,-12.07,6.215684
,ZINC64499338,-12.07,6.215684
,ZINC00341280,-22.11,2.286154
,ZINC32962187,-10.58,4.737173
,ZINC32962187,-10.58,4.737173
,ZINC32962187,-10.58,4.737173
,ZINC32962187,-10.58,4.737173
,ZINC65844488,-13.68,5.76423
,ZINC65844488,-13.68,5.76423
,ZINC35397447,-28.16,4.591696
,ZINC35397447,-28.16,4.591696
,ZINC64843422,-22.63,3.509121
,ZINC64843422,-22.63,3.509121
,ZINC23371171,-22.53,6.009794
,ZINC09301463,-42.13,8.633412
,ZINC33253649,-14.01,10.362917
,ZINC33253649,-14.01,10.362917
,ZINC64580575,-18.91,4.409548
,ZINC64580575,-18.91,4.409548
,ZINC72089136,-15.21,5.874096
,ZINC72089136,-15.21,5.874096
,ZINC72089136,-15.21,5.874096
,ZINC72089136,-15.21,5.874096
,ZINC03152690,5.57,2.319155
,ZINC80640187,-28.35,0.833376
,ZINC58404387,-21.52,4.902167
,ZINC58404387,-21.52,4.902167
,ZINC37404879,-23.62,0.967126
,ZINC65735220,-18.1,5.702889
,ZINC65735220,-18.1,5.702889
,ZINC65735220,-18.1,5.702889
,ZINC65735220,-18.1,5.702889
,ZINC03355233,-21.72,11.114522
,ZINC41638731,-22.43,3.861334
,ZINC57748662,-18.7,5.841288
,ZINC13464117,-21.05,2.690153
,ZINC32601596,-29.97,2.092162
,ZINC20059815,-25.44,7.826935
,ZINC92684679,-28.42,3.032282
,ZINC92684679,-28.42,3.032282
,ZINC35397390,-25.34,5.186781
,ZINC35397390,-25.34,5.186781
,ZINC29058583,-32.94,4.241507
,ZINC47318137,-19.67,4.451142
,ZINC47318137,-19.67,4.451142
,ZINC05768289,-23.53,8.218327
,ZINC91025374,-27.89,1.327526
,ZINC91025374,-27.89,1.327526
,ZINC12574747,-29.53,5.97292
,ZINC35397393,-21.56,4.419163
,ZINC35397393,-21.56,4.419163
,ZINC05252519,-22.69,4.754858
,ZINC16923437,-24.94,3.495089
,ZINC95101078,-10.85,9.946366
,ZINC95101078,-10.85,9.946366
,ZINC21983161,-34.42,6.84527
,ZINC21983161,-34.42,6.84527
,ZINC21983161,-34.42,6.84527
,ZINC21983161,-34.42,6.84527
,ZINC15732041,-25.97,2.582245
,ZINC93634350,-20.78,5.240406
,ZINC07053238,-23.1,2.254728
,ZINC58009241,-8.83,10.091428
,ZINC64580572,-17.81,3.59282
,ZINC64580572,-17.81,3.59282
,ZINC84460974,-25.9,3.73526
,ZINC80939999,-27.87,1.762361
,ZINC80939999,-27.87,1.762361
,ZINC80939999,-27.87,1.762361
,ZINC80939999,-27.87,1.762361
,ZINC32962171,-21.04,5.207675
,ZINC32962171,-21.04,5.207675
,ZINC35397518,-17.51,7.288277
,ZINC35397518,-17.51,7.288277
,ZINC58208726,-39.72,6.34957
,ZINC58208726,-39.72,6.34957
,ZINC58208726,-39.72,6.34957
,ZINC58208726,-39.72,6.34957
,ZINC58208726,-39.72,6.34957
,ZINC58208726,-39.72,6.34957
,ZINC35397617,-10.35,15.645637
,ZINC35397617,-10.35,15.645637
,ZINC32962166,-15.88,8.437716
,ZINC32962166,-15.88,8.437716
,ZINC64843219,-19.8,5.492403
,ZINC64843219,-19.8,5.492403
,ZINC35397603,-7.33,12.139606
,ZINC35397603,-7.33,12.139606
,ZINC65844502,-21.78,5.161014
,ZINC65844502,-21.78,5.161014
,ZINC32962181,-19.63,9.875891
,ZINC32962181,-19.63,9.875891
,ZINC16216411,-34.57,2.802482
,ZINC59382577,-20.67,3.371098
,ZINC13582124,-14.91,1.929418
,ZINC12787857,-23.77,7.441101
,ZINC08714924,-26.51,6.291474
,ZINC58009117,-23.24,2.605087
,ZINC58009117,-23.24,2.605087
,ZINC03830453,-18.05,10.025973
,ZINC03830453,-18.05,10.025973
,ZINC03830453,-18.05,10.025973
,ZINC03830453,-18.05,10.025973
,ZINC78406490,-31.61,9.365802
,ZINC59482348,-12.44,4.27247
,ZINC59482348,-12.44,4.27247
,ZINC08739991,-20.29,4.704932
,ZINC08739991,-20.29,4.704932
,ZINC08739991,-20.29,4.704932
,ZINC08739991,-20.29,4.704932
,ZINC08739991,-20.29,4.704932
,ZINC08739991,-20.29,4.704932
,ZINC78403684,-19.4,3.398031
,ZINC00474768,-30.63,3.38953
,ZINC03922077,-21.54,5.003179
,ZINC03922077,-21.54,5.003179
,ZINC03922077,-21.54,5.003179
,ZINC03922077,-21.54,5.003179
,ZINC03922077,-21.54,5.003179
,ZINC03922077,-21.54,5.003179
,ZINC01445186,-32.23,2.720703
,ZINC23747688,-30.16,5.657911
,ZINC32962195,-19.39,6.790268
,ZINC32962195,-19.39,6.790268
,ZINC16925299,-31.87,2.617734
,ZINC84650129,-23.16,3.028731
,ZINC84650129,-23.16,3.028731
,ZINC84650129,-23.16,3.028731
,ZINC84650129,-23.16,3.028731
,ZINC32962194,-14.97,10.53733
,ZINC32962194,-14.97,10.53733
,ZINC20436303,-21.32,3.412079
,ZINC00763019,-30.68,3.606641
,ZINC03173341,-21.8,2.93863
,ZINC03173341,-21.8,2.93863
,ZINC32961640,-31.43,7.851017
,ZINC32961640,-31.43,7.851017
,ZINC07357438,-22.28,3.634638
,ZINC35397431,-25.23,5.315417
,ZINC35397431,-25.23,5.315417
,ZINC08396681,-13.18,2.512344
,ZINC08396681,-13.18,2.512344
,ZINC59168921,-20.53,5.71609
,ZINC07499996,-33.35,1.940721
,ZINC12291079,-28.6,2.133025
,ZINC01165396,-25.55,2.060753
,ZINC01165396,-25.55,2.060753
,ZINC64580561,-16.1,2.759848
,ZINC64580561,-16.1,2.759848
,ZINC05234549,-27.44,2.179785
,ZINC32962200,-28.37,5.121042
,ZINC32962200,-28.37,5.121042
,ZINC35397588,-14.68,10.565912
,ZINC35397588,-14.68,10.565912
,ZINC17024510,-22.7,8.12368
,ZINC17024510,-22.7,8.12368
,ZINC35397343,-23.16,4.929952
,ZINC35397343,-23.16,4.929952
,ZINC73353687,-22.63,2.63885
,ZINC73353687,-22.63,2.63885
,ZINC73353687,-22.63,2.63885
,ZINC73353687,-22.63,2.63885
,ZINC03566085,-34.23,3.004713
,ZINC03566085,-34.23,3.004713
,ZINC08892312,-21.65,11.813717
,ZINC00111103,-25.49,4.998139
,ZINC08714993,-25.51,4.844275
,ZINC15776781,-18.57,8.6668
,ZINC00254938,-31.88,1.687833
,ZINC35397443,-20.84,3.294682
,ZINC35397443,-20.84,3.294682
,ZINC65844519,-19.66,2.08799
,ZINC65844519,-19.66,2.08799
,ZINC04599627,-17.56,4.641613
,ZINC04599627,-17.56,4.641613
,ZINC24578624,-25.99,2.227781
,ZINC33253432,-22.16,3.594478
,ZINC33253432,-22.16,3.594478
,ZINC07053272,-22.21,7.288883
,ZINC59121454,-32.03,6.525568
,ZINC71848051,-35.74,8.144975
,ZINC95101078,-20.23,9.38858
,ZINC95101078,-20.23,9.38858
,ZINC13709550,-22.25,3.724342
,ZINC13709550,-22.25,3.724342
,ZINC89269093,-27.75,3.893581
,ZINC33253432,-24.79,3.798197
,ZINC33253432,-24.79,3.798197
,ZINC35397329,-29.24,8.687342
,ZINC35397329,-29.24,8.687342
,ZINC76081926,-20.21,3.147209
,ZINC76081926,-20.21,3.147209
,ZINC76081926,-20.21,3.147209
,ZINC76081926,-20.21,3.147209
,ZINC64843332,-17.92,2.553415
,ZINC64843332,-17.92,2.553415
,ZINC52940736,-11.14,5.704526
,ZINC84460880,-21.8,4.133145
,ZINC84460880,-21.8,4.133145
,ZINC84460880,-21.8,4.133145
,ZINC84460880,-21.8,4.133145
,ZINC84460880,-21.8,4.133145
,ZINC84460880,-21.8,4.133145
,ZINC64580603,-26.94,11.011749
,ZINC64580603,-26.94,11.011749
,ZINC35397650,-24.45,5.042196
,ZINC35397650,-24.45,5.042196
,ZINC90452205,-28.86,5.180787
,ZINC91054389,-19.08,3.453991
,ZINC91054389,-19.08,3.453991
,ZINC22010122,-20.8,3.127339
,ZINC22010122,-20.8,3.127339
,ZINC22010122,-20.8,3.127339
,ZINC22010122,-20.8,3.127339
,ZINC04293486,-30.69,2.597015
,ZINC04293486,-30.69,2.597015
,ZINC04293486,-30.69,2.597015
,ZINC00073705,-21.26,3.536294
,ZINC03149151,-21.22,1.40184
,ZINC53944082,-17.95,3.205743
,ZINC91054604,-21.31,5.577751
,ZINC95101078,-5.09,12.585132
,ZINC95101078,-5.09,12.585132
,ZINC35299856,-13.31,12.219033
,ZINC35299856,-13.31,12.219033
,ZINC03151713,-28.48,1.276256
,ZINC32962197,-10.17,9.469796
,ZINC32962197,-10.17,9.469796
,ZINC64843299,-25.53,4.691997
,ZINC64843299,-25.53,4.691997
,ZINC00184111,-25.84,5.347523
,ZINC64872984,-17.33,1.747705
,ZINC64580555,-25.34,6.930411
,ZINC64580555,-25.34,6.930411
,ZINC07357355,-24.86,3.368863
,ZINC65844471,-14.31,4.799538
,ZINC65844471,-14.31,4.799538
,ZINC65844471,-14.31,4.799538
,ZINC65844471,-14.31,4.799538
,ZINC64843447,-9.17,9.564706
,ZINC64843447,-9.17,9.564706
,ZINC05799384,-7.78,2.147119
,ZINC04468778,-16.76,4.359629
,ZINC04468778,-16.76,4.359629
,ZINC04468778,-16.76,4.359629
,ZINC04468778,-16.76,4.359629
,ZINC35397600,-23.71,4.173617
,ZINC35397600,-23.71,4.173617
,ZINC33253435,-29.27,2.232845
,ZINC33253435,-29.27,2.232845
,ZINC35397509,-15.66,14.483853
,ZINC35397509,-15.66,14.483853
,ZINC18707254,-27.9,2.450528
,ZINC58645428,-16.96,7.810398
,ZINC65844537,-22.45,3.783361
,ZINC65844537,-22.45,3.783361
,ZINC65844537,-22.45,3.783361
,ZINC65844537,-22.45,3.783361
,ZINC64873516,-20.55,2.04352
,ZINC35397668,-18.56,7.930854
,ZINC35397668,-18.56,7.930854
,ZINC35397731,-20.64,6.483531
,ZINC35397731,-20.64,6.483531
,ZINC33253435,-29.13,1.878752
,ZINC33253435,-29.13,1.878752
,ZINC36293986,-28.65,1.345284
,ZINC48231534,-25.45,2.332279
,ZINC11616472,-28.42,5.450251
,ZINC11616472,-28.42,5.450251
,ZINC16923514,-24.28,5.419502
,ZINC32962197,-19.69,7.887739
,ZINC32962197,-19.69,7.887739
,ZINC35397611,-9.3,15.845945
,ZINC35397611,-9.3,15.845945
,ZINC35397351,-27.63,3.449816
,ZINC35397351,-27.63,3.449816
,ZINC06510596,-22.42,2.668794
,ZINC08740134,-18.25,4.190023
,ZINC08740134,-18.25,4.190023
,ZINC65844515,-20.58,3.843717
,ZINC65844515,-20.58,3.843717
,ZINC65844515,-20.58,3.843717
,ZINC65844515,-20.58,3.843717
,ZINC65844515,-20.58,3.843717
,ZINC65844515,-20.58,3.843717
,ZINC35397660,-18.95,9.458115
,ZINC35397660,-18.95,9.458115
,ZINC01162054,-30.06,2.823376
,ZINC11616461,-20.87,2.14899
,ZINC11616461,-20.87,2.14899
,ZINC11616461,-20.87,2.14899
,ZINC11616461,-20.87,2.14899
,ZINC03356822,-5.21,5.612588
,ZINC64498553,-17.19,9.421518
,ZINC64498553,-17.19,9.421518
,ZINC35397612,-12.97,11.641142
,ZINC35397612,-12.97,11.641142
,ZINC35397612,-12.97,11.641142
,ZINC35397612,-12.97,11.641142
,ZINC20209136,-27.84,1.788305
,ZINC20209136,-27.84,1.788305
,ZINC21601025,-38.38,11.657033
,ZINC32962191,-7.37,9.839088
,ZINC32962191,-7.37,9.839088
,ZINC05516093,-9.13,4.426259
,ZINC02934290,-15.19,3.340131
,ZINC02934290,-15.19,3.340131
,ZINC16924300,-16.47,6.342972
,ZINC35397657,-17.72,8.856097
,ZINC35397657,-17.72,8.856097
,ZINC32601594,-24.43,3.086973
,ZINC32601594,-24.43,3.086973
,ZINC03871978,-20.71,4.820058
,ZINC03871978,-20.71,4.820058
,ZINC03871978,-20.71,4.820058
,ZINC03871978,-20.71,4.820058
,ZINC35397342,-20.26,5.864187
,ZINC35397342,-20.26,5.864187
,ZINC16029727,-19.46,5.229745
,ZINC16029727,-19.46,5.229745
,ZINC16029727,-19.46,5.229745
,ZINC16029727,-19.46,5.229745
,ZINC02869959,-32.17,2.160484
,ZINC30528273,-25.82,11.245653
,ZINC30528273,-25.82,11.245653
,ZINC21533857,-15.6,3.839474
,ZINC21533857,-15.6,3.839474
,ZINC12771831,-17.5,5.640572
,ZINC07357260,-31.43,3.433858
,ZINC34781667,-8.68,5.284227
,ZINC34781667,-8.68,5.284227
,ZINC91054499,-27.76,4.775721
,ZINC01869231,-28.63,8.077832
,ZINC52773503,-37.18,3.802021
,ZINC35685524,-26.23,0.764024
,ZINC35397332,-21.91,5.055873
,ZINC35397332,-21.91,5.055873
,ZINC32962096,-23.64,4.276
,ZINC32962096,-23.64,4.276
,ZINC47317965,-16.97,6.043932
,ZINC95381554,-19.04,4.388663
,ZINC95381554,-19.04,4.388663
,ZINC00207292,-21.16,3.105134
,ZINC00207292,-21.16,3.105134
,ZINC91054483,-20.22,8.014613
,ZINC91054483,-20.22,8.014613
,ZINC00102476,-22.42,1.742994
,ZINC64873010,-14.74,8.392742
,ZINC55612180,-26.32,5.124885
,ZINC01707476,-16.33,4.276932
,ZINC35397398,-30.05,3.319543
,ZINC35397398,-30.05,3.319543
,ZINC01058448,-13.37,3.980804
,ZINC01058448,-13.37,3.980804
,ZINC29880515,-20.09,6.793661
,ZINC29880515,-20.09,6.793661
,ZINC26538982,-9.93,6.372998
,ZINC35397742,-18.75,9.358286
,ZINC35397742,-18.75,9.358286
,ZINC68182793,-24.65,1.428013
,ZINC68182793,-24.65,1.428013
,ZINC68182793,-24.65,1.428013
,ZINC68182793,-24.65,1.428013
,ZINC68182793,-24.65,1.428013
,ZINC68182793,-24.65,1.428013
,ZINC06361988,-25.39,15.035915
,ZINC15924747,-19.18,7.160974
,ZINC15924747,-19.18,7.160974
,ZINC15924747,-19.18,7.160974
,ZINC15924747,-19.18,7.160974
,ZINC10342330,-27.32,4.232485
,ZINC10342330,-27.32,4.232485
,ZINC10342330,-27.32,4.232485
,ZINC06315996,-24.33,4.116578
,ZINC32962166,-20.2,4.374566
,ZINC32962166,-20.2,4.374566
,ZINC00888014,-27.77,3.835994
,ZINC65844508,-18.16,2.004749
,ZINC65844508,-18.16,2.004749
,ZINC58009213,-27.59,2.544093
,ZINC33253632,-18.45,9.370818
,ZINC33253632,-18.45,9.370818
,ZINC91054569,-18.25,5.286707
,ZINC91054569,-18.25,5.286707
,ZINC78420080,-29.94,5.403177
,ZINC03645070,-13.78,4.552527
,ZINC65844579,-29.35,2.120984
,ZINC65844579,-29.35,2.120984
,ZINC65844579,-29.35,2.120984
,ZINC65844579,-29.35,2.120984
,ZINC00471698,-23.22,15.55703
,ZINC72283740,-23.16,3.921798
,ZINC72283740,-23.16,3.921798
,ZINC72283740,-23.16,3.921798
,ZINC72283740,-23.16,3.921798
,ZINC72283740,-23.16,3.921798
,ZINC72283740,-23.16,3.921798
,ZINC72283740,-23.16,3.921798
,ZINC72283740,-23.16,3.921798
,ZINC35397733,-18.62,2.96982
,ZINC35397733,-18.62,2.96982
,ZINC13582124,-35.23,2.052445
,ZINC35397684,-24.8,3.258133
,ZINC35397684,-24.8,3.258133
,ZINC86614002,-29.66,2.636514
,ZINC33253643,-23.68,5.404334
,ZINC33253643,-23.68,5.404334
,ZINC35397391,-23.49,4.992233
,ZINC35397391,-23.49,4.992233
,ZINC35397654,-20.82,3.624213
,ZINC35397654,-20.82,3.624213
,ZINC64843426,-17.85,7.782017
,ZINC64843426,-17.85,7.782017
,ZINC37462906,-18.65,2.130919
,ZINC03152691,-26.84,1.294482
,ZINC48354133,-23.24,6.72876
,ZINC16099620,-18.79,3.462873
,ZINC89268856,-22.67,3.666024
,ZINC12552341,-19.96,2.286704
,ZINC72089135,-22.15,2.003535
,ZINC72089135,-22.15,2.003535
,ZINC35397614,-23.07,8.030875
,ZINC35397614,-23.07,8.030875
,ZINC22513858,-23.26,3.460928
,ZINC35397274,-29.01,7.014841
,ZINC35397274,-29.01,7.014841
,ZINC32962180,-19.61,6.078717
,ZINC32962180,-19.61,6.078717
,ZINC01120463,-25.37,6.487816
,ZINC01120463,-25.37,6.487816
,ZINC01120463,-25.37,6.487816
,ZINC00284250,-20.69,1.510285
,ZINC00284250,-20.69,1.510285
,ZINC37404879,-14.11,2.858876
,ZINC35397730,-24.21,2.95717
,ZINC35397730,-24.21,2.95717
,ZINC32962263,-15.61,2.502733
,ZINC32962263,-15.61,2.502733
,ZINC36293984,-28.43,1.11824
,ZINC32962168,-14.09,7.735139
,ZINC32962168,-14.09,7.735139
,ZINC58009274,-15.53,3.874435
,ZINC12856836,-31,14.835167
,ZINC12856836,-31,14.835167
,ZINC12856836,-31,14.835167
,ZINC12856836,-31,14.835167
,ZINC12856836,-31,14.835167
,ZINC12856836,-31,14.835167
,ZINC13340992,-23.11,1.386591
,ZINC13340992,-23.11,1.386591
,ZINC00074848,-10.52,4.946381
,ZINC64580596,-14.83,12.075309
,ZINC64580596,-14.83,12.075309
,ZINC64580596,-14.83,12.075309
,ZINC64580596,-14.83,12.075309
,ZINC07053260,-23.77,1.839738
,ZINC35397526,-21.8,5.417791
,ZINC35397526,-21.8,5.417791
,ZINC20709066,-20.43,1.886209
,ZINC64580556,-16.72,5.509038
,ZINC64580556,-16.72,5.509038
,ZINC59379184,-21.29,9.152676
,ZINC59379184,-21.29,9.152676
,ZINC02938536,-39.63,10.152695
,ZINC03018659,-27.82,1.996113
,ZINC11613981,-27.95,3.037324
,ZINC11613981,-27.95,3.037324
,ZINC64580597,-28.81,7.004204
,ZINC64580597,-28.81,7.004204
,ZINC35397676,-27.95,1.579557
,ZINC35397676,-27.95,1.579557
,ZINC78938721,-17.15,2.393222
,ZINC33253638,-19.07,10.746198
,ZINC33253638,-19.07,10.746198
,ZINC35397714,-21.55,7.603632
,ZINC35397714,-21.55,7.603632
,ZINC32962258,-15.03,4.487188
,ZINC32962258,-15.03,4.487188
,ZINC91054398,-17.04,1.911888
,ZINC32962183,-8.27,9.857209
,ZINC32962183,-8.27,9.857209
,ZINC33253444,-10.86,9.527517
,ZINC33253444,-10.86,9.527517
,ZINC13166496,-11.95,8.8349
,ZINC13166496,-11.95,8.8349
,ZINC35397610,-11.62,5.393226
,ZINC35397610,-11.62,5.393226
,ZINC78404016,-21.62,0.841712
,ZINC40163784,-15.38,6.107477
,ZINC40163784,-15.38,6.107477
,ZINC03918086,-19.6,6.109287
,ZINC03918086,-19.6,6.109287
,ZINC03918086,-19.6,6.109287
,ZINC03918086,-19.6,6.109287
,ZINC32961633,-12.13,7.14388
,ZINC32961633,-12.13,7.14388
,ZINC00525220,-30.48,9.602032
,ZINC04654838,-19.73,5.344494
,ZINC04654838,-19.73,5.344494
,ZINC04654838,-19.73,5.344494
,ZINC04654838,-19.73,5.344494
,ZINC20144786,-15.97,5.015451
,ZINC64843337,-28.44,1.584162
,ZINC64843337,-28.44,1.584162
,ZINC35397632,-18.43,7.927009
,ZINC35397632,-18.43,7.927009
,ZINC33253442,-16.26,7.598253
,ZINC33253442,-16.26,7.598253
,ZINC35397442,-13.09,8.320089
,ZINC35397442,-13.09,8.320089
,ZINC00552359,-23.98,3.850655
,ZINC16940396,-9,13.940093
,ZINC05657988,-16.24,5.077988
,ZINC33253583,-19.26,8.349628
,ZINC33253583,-19.26,8.349628
,ZINC32962236,-19.37,9.144059
,ZINC32962236,-19.37,9.144059
,ZINC08396680,-5.49,1.02413
,ZINC03196983,-22.19,1.794494
,ZINC91054438,-20.94,4.299307
,ZINC15799182,-20.5,3.663879
,ZINC03833246,-15.26,1.910476
,ZINC03833246,-15.26,1.910476
,ZINC35397450,-19.37,4.060082
,ZINC35397450,-19.37,4.060082
,ZINC64499338,-36.42,7.50585
,ZINC64499338,-36.42,7.50585
,ZINC64499338,-36.42,7.50585
,ZINC14257027,-26.19,1.555661
,ZINC00084759,-14.65,1.339166
,ZINC47318117,-18.57,3.290752
,ZINC47318117,-18.57,3.290752
,ZINC00261097,-23.08,1.112296
,ZINC32962217,-16.39,6.202352
,ZINC32962217,-16.39,6.202352
,ZINC64843267,-26.45,5.291084
,ZINC64843267,-26.45,5.291084
,ZINC33253658,-7.11,6.092625
,ZINC33253658,-7.11,6.092625
,ZINC32962100,-30.97,2.122791
,ZINC32962100,-30.97,2.122791
,ZINC26844960,-20.5,3.194521
,ZINC95101078,-14.68,15.735098
,ZINC95101078,-14.68,15.735098
,ZINC35397459,-22.74,6.154062
,ZINC35397459,-22.74,6.154062
,ZINC00236104,-24.69,1.536297
,ZINC65844618,-16.68,2.337114
,ZINC65844618,-16.68,2.337114
,ZINC65844618,-16.68,2.337114
,ZINC65844618,-16.68,2.337114
,ZINC58119336,-18.35,3.355749
,ZINC58119336,-18.35,3.355749
,ZINC58119336,-18.35,3.355749
,ZINC58119336,-18.35,3.355749
,ZINC03151713,-20.77,1.212663
,ZINC06919713,-19.5,4.084776
,ZINC13166955,-14.87,5.964151
,ZINC32962179,-28.43,2.371767
,ZINC32962179,-28.43,2.371767
,ZINC32962170,-12.63,6.365339
,ZINC32962170,-12.63,6.365339
,ZINC07361050,-18.56,6.896223
,ZINC07361050,-18.56,6.896223
,ZINC32962181,-19.17,5.709888
,ZINC32962181,-19.17,5.709888
,ZINC32962230,12.59,13.939178
,ZINC32962230,12.59,13.939178
,ZINC91154603,-28.34,7.708849
,ZINC91154603,-28.34,7.708849
,ZINC32962248,-19,2.515086
,ZINC32962248,-19,2.515086
,ZINC35397728,-14.79,13.413884
,ZINC35397728,-14.79,13.413884
,ZINC84650212,-14.62,2.939846
,ZINC84650212,-14.62,2.939846
,ZINC03152691,-13.91,1.523274
,ZINC03581244,-18.8,3.111037
,ZINC35397680,-21.72,4.796423
,ZINC35397680,-21.72,4.796423
,ZINC12771820,-12.77,10.334104
,ZINC04834620,-18.62,9.112301
,ZINC35397672,-17.49,5.086502
,ZINC35397672,-17.49,5.086502
,ZINC18707242,-23.06,4.60498
,ZINC33253640,-29.24,2.569039
